BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	En cierta ocasión me dijo que debía aprender a conducir. Eso era fácil. Lo difícil era agenciarse un coche. La mayoría de los que estaban a la venta eran remiendos mal ensamblados que se averiaban en cuanto se ponían en marcha. Pese a todo, aprendí a conducir. Y en cuanto tuve ocasión, me compré un coche: era un Ford
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	se un coche. La mayoría de los que estaban a la venta eran remiendos mal ensamblados que se averiaban en cuanto se ponían en marcha. Pese a todo, aprendí a conducir. Y en cuanto tuve ocasión, me compré un coche: era un Ford con motor de Chevrolet y ruedas melladas: «Una ganga», me dijeron, y hasta cierto punto lo fue. Me costó quince mil pesetas  y un saco de harina que un cliente del Banco me había regalado. Pero en aquellos momentos nadie se avergonzaba de ostentar coches de aquel tipo. La cuestión era motorizarse, trasladarse más de prisa de un lado a otro, dar la
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Se fue a Madrid —me dijo Paco—. Está viviendo con unos primos que van a presentarla en sociedad.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— De cualquier forma, siempre dije que tú eras un chico aventajado: no había más que verte: tan estudioso, tan formal...
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	No quise indagar. Dije que no lo conocía. Sin saber por qué me sentía de nuevo perdido, bandeado, alejado de una meta que parecía cercana.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Ya lo conocerás —dijo—. Es el novio de Lolita. Se casarán antes de acabar el año.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Tú lo quisiste —dijo ella.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— ¿Por qué no me lo dijiste aquel día?
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Por la tarde llamé por teléfono a Lolita. Me contestó ella misma: «Raimundo ha venido», fue lo primero que me dijo. Comprendí que lo tenía al lado. «Lo esperaba mañana, pero ha llegado hoy.»
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Cierto día, Paco y yo hablamos de Victoria. Me preguntó si  me gustaba. Le dije que para mí era «como un amigo», pero que jamás la había visto como mujer.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Había una desazón extraña en la playa: «Moriremos todos», dijo Victoria.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Nos obligó a sentarnos en torno a un velador cubierto con una colcha adamascada. Le hablamos de la bomba atómica, le dijimos que deseábamos saber cuánto tiempo íbamos a vivir y qué debíamos hacer para ser felices.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	futuro: «Está usted en una encrucijada, señorita...» Victoria se puso seria. Miró el mantel. «Hay algo en usted que puede destruir su vida...» Paco la escrutaba nervioso, como si la vida de Victoria fuese ya suya. La nigromante nos miró a los dos, echó una carta y dijo: «Dos hombres la disputan.» Entonces Victoria rompió a reír: «No se ría usted, señorita, es más serio de lo que usted imagina. De su elección depende el porvenir. En estos momentos no sabe por cuál de los dos decidirse...» Victoria lanzó un suspiro de alivio y se
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Hubo comentarios para todos los gustos. Pilar Berruguete dijo: «Al fin te la han pisado, ¿verdad, Carlos?» Y como viera que yo no me inmutaba añadió: «En el fondo no te pierdes nada; la verdad es que no puedo imaginarme a Victoria con traje de novia. Claro que a veces son ese tipo de mujeres las
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Cuando mi madre me tendió el choqué, me dije a mí mismo: «Me estoy vistiendo para ella...»
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Adelante, ya va siendo hora —dijo Victoria.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— No olvides el ramo ——le dije tendiéndoselo.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Nos veremos en la iglesia: buen viaje hasta ella —dijo bromeando.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Los novios dijeron «sí», intercambiaron alianzas. Victoria estaba seria. Paco encogía una ceja. Los padres de Victoria se llevaron el pañuelo a los ojos. También yo tenía necesidad de llorar. No por ellos, sino por Lolita, por el espectáculo que me estaba  ofreciendo, por la desilusión que, sin quererlo,
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Ya ves... —dijo ella.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Esperaba verte —le dije.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Suerte —le dije.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Lo sé; me lo dijo Paco. Has prosperado mucho.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Me gustaría que fueras feliz —dijo ella entonces.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— No lo sé —dijo—. Debe de ser un fenómeno corriente. Mucha gente se casa sin saber por qué. De pronto se nos mete en la cabeza que «hay que casarse...» Como Paco: tampoco él sabe por qué se ha metido en este lío.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Aquella actitud me desazonaba: «No podemos quedarnos rezagados —le dije—. Pronto vendrán los tiempos en que las relaciones bancarias internacionales se impongan y un Banco netamente catalán tendría pocas probabilidades...»
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Le dije que estancarse en los negocios era la mejor forma de perderlos. «O avanzar, o retroceder. No hay otra solución.» Mis argumentos no lo convencían. Meneaba la cabeza de un lado a otro: Yo era joven: por eso pensaba así, decía él. Yo tenía ambición. Volvió a
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Su made... Bah —dijo—. Mi mujé es muy buena, peo muy tonta.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— La vida también es tonta, y nos gusta —le dije.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Me alegro —dije—: una buena solución para no aburrirse.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Descuida —le dije—. Te pondré al corriente en cuanto me entere.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Lo celebro —dijo—. Si te casaras con Alicia, la gente murmuraría. En fin de cuentas, tú no eres más que un empleado del Banco.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	No contestó. Cambió de conversación. Me preguntó por Paco. Le dije que continuaba en plena luna de miel.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Vas a echarlo de menos —dijo mi madre—. Una vez casado...
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Pasó algún tiempo sin que las cosas se alterasen. Un día le dije que no volvería a salir con ella: era ya verano, un verano cálido que presagiaba un invierno frío. Alicia, al día siguiente debía marcharse a Can Pou, la finca que los Salcedo tenían en la Costa Brava.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Alicia era joven, no podía intuir lo que se esconde tras un hombre que no tiene fortuna. «Mi hombría y mi ética...» Nos separamos como dos enamorados sin futuro. Que pases un feliz verano... —le dije.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Cuando Paco lo supo, se le volvía la saliva espesa de envidia: «Vaya pez gordo que has pescado...» Le dije que tampoco el suyo era manco: «Tonterías: hasta que mi suegro muera, Victoria no podrá ser rica.» Cuando le pregunté cómo funcionaba su matrimonio, encogió la ceja:
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— No puede funcionar mejor —dijo—. Victoria es un gran compañero, un formidable camarada.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	El padre Celestino escuchaba complacido. No se cansaba de oírme hablar. Se empeñaba en sondear mis ideas, como había hecho siempre. Me hablo de política. Quería saber qué opinaba yo. Le dije que España andaba a la deriva y que seguiría bamboleante hasta que Franco señalara pautas. Aunque se habían promulgado las Leyes Fundamentales, todavía no se hablaba de sucesión. Daba la impresión de que Franco se consideraba eterno, y los monárquicos, nostálgicos de sus formas de vida pasada, comenzaban su protesta solapada, poniendo zancadillas
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	y los monárquicos, nostálgicos de sus formas de vida pasada, comenzaban su protesta solapada, poniendo zancadillas clandestinas para fomentar el malestar. El reciente manifiesto de Don Juan los había soliviantado: querían la restauración a toda costa. Para ello se escudaban en el boicot extranjero que el país estaba experimentando y padeciendo. Pero también le dije que todo aquello me tenía sin cuidado; que la política no me interesaba, que a lo único que aspiraba yo era a vivir en paz, con Franco o sin él, con monarquía o con falangismo...
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Carlos siempre dice que la guerra la preparamos nosotros, los mayores... ¿No es eso? Más de una vez me lo ha reprochado. Comprendo —dijo el padre Celestino—. Estás resentido.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Paco habló de Alicia: «Te has casado con un bombón...» Había bebido unas copas de más y empezaba a enrojecérsele la nariz. Pregunté por Victoria, me dijo que la había perdido de vista hacía ya mucho tiempo...
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Desde allí, la ciudad se extendía enorme con sus mil ojos apuntando al cielo. Al bajar de nuevo a ella, Alicia dijo que no podía ser más feliz. Teníamos habitación reservada en el hotel Ritz. Nos habían acomodado, en la cámara nupcial, llena de flores y con una botella de champaña (obsequio de la casa). Bebimos, brindamos.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— ¿Crees tú que si no te quisiera me habría casado contigo? Lanzó un suspiro hondo, asintió. Dijo luego:
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Naturalmente —dijo—. Los muertos nunca nos abandonan.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Le dije que me complacería sobremanera. Y Juan Villoria, convertido en perfecto mayordomo, sonreía admirado, extasiándose ante aquella escena hogareña y tradicional, mientras escanciaba el café.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Aquel día me sentía belicoso. Le dije que no tenía derecho a interpretar mis sanas ambiciones como un pretexto de separación: «Al fin y al cabo, mis continuos viajes a Madrid lo están exigiendo.»
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Pregunté por Victoria. Me dijo que se había quedado a cenar en casa de unos amigos.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Una buena premisa —dije yo—. De ahora en adelante voy a hacer lo mismo con Alicia.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— De acuerdo —dijo Paco—. A las mujeres hay que enseñarlas desde el principio a no entremeterse en nuestros asuntos.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Deberías mandarla al médico —dijo una vez mi suegra.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Ah,— vienen tus amigos —dijo doña Alicia.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Los acompañé hasta la caseta de baños para que se cambiaran de ropa. Paco preguntó por Alicia. Le dije que estaba en su estudio: «Se ha empeñado en terminar un cuadro y ni siquiera baja a la playa...»
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— La verdad, querido Carlos, es que has elegido una prenda... —dijo por lo bajo.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	una mano y sentencia con la otra. Además, yo tengo a Gladys...» Gladys era una americana recién instalada en España y que entonces traía a todos los hombres de cabeza. Calló súbitamente porque doña Alicia se acercaba a nosotros: se había puesto una bata floreada sobre el bañador y parecía un sofá: nos dijo que iba a subir a la masía para advertir a Juan Villoria que pusiera tres cubiertos más en la mesa.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Eso tiene fácil arreglo —le dije—. Te instalas en Can Pou unos días hasta que te canses...
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Me dije que era injusto que una mujer tan joven y tan atractiva hubiera encadenado su vida a la de un hombre que podía ser su padre. Le pregunté si tenía hijos. Victoria respondió por ella:
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Me pareció que entre las dos mujeres crecía una tensión molesta: «Debe de ser un mal general —dije—, Alicia y yo tampoco tenemos hijos...» Paco, entonces, aprovechó la ocasión para lanzar una de sus felices ocurrencias:
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	la mesa. La presencia de Serena no debió de gustarle. Más de una vez se olvidó de pasarse la fuente: «Dolores, po favor...» Miraba a Alicia; comparaba: estoy seguro. Se daba cuenta de que la diferencia era demasiado notable. Paco, fiel a su impertinencia, le dijo a mi suegro que aquella finca precisaba carreteras. «Solo los ultrafuertes como usted son capaces de recorrerla sin agotarse... » Mi suegro se resistía: decía que andar era bueno para la salud...
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Más tarde subimos al torreón: Alicia enseñó sus cuadros. Serena supo disimular: dijo que eran preciosos. Y Alicia la creyó.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— ¿Sabes lo que te digo? Ese hombre ha cambiado. Tengo la impresión de que está perdiendo terreno en las esferas políticas. El otro día Manolo (Manolo era el ministro de Comercio) me hablo de él despectivamente: «Ese Fuentes se la está jugando», me dijo. No me atreví a indagar más... Pero algo le ocurre.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Recuerdo que al rozar aquel tema, Francisca Repecho se volvió insistentemente hacia su enamorado Manuel Bruton (si se pronunciaba Briuton, mejor) para ver cómo reaccionaba. Pero no pareció inmutarse. Continuó sorbiendo la sopa como si tal cosa. Me dije que no podía ser de ningún modo marica. Jamás le había visto yo mover las manos como si fueran abanicos, ni arrastraba las eses cuando finalizaba una frase, ni cerraba los párpados cuando discutía... Pero en cambio era hipersensible (cualquier alusión a su persona arrancaba de él arrebatos de furia), y aquello era
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Habló de Hitler mucho rato: dijo que había sido un hombre funesto: un ser empeñado en estar al servicio de la política, pero no del pueblo... «Algo que ocurre con demasiada frecuencia...» Me dijo luego que también él había estado, sin darse cuenta, al servicio de la política. «Ése es el terrible peligro
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Habló de Hitler mucho rato: dijo que había sido un hombre funesto: un ser empeñado en estar al servicio de la política, pero no del pueblo... «Algo que ocurre con demasiada frecuencia...» Me dijo luego que también él había estado, sin darse cuenta, al servicio de la política. «Ése es el terrible peligro del hombre público...»
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Hace calor —dijo.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— En ese caso la libertad no existe —dijo Victoria.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Victoria se puso en pie; alzó su copa, excitada: «Brindo por el sermón del padre Fuentes...» Rieron todos. Serena respiró hondo, se acercó a mí: «Victoria tiene razón —dijo—, mi marido se ha pasado. La verdad es que los sermones de los seglares son mucho más inaguantables que los de los curas...»
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	A pesar de todo, cuando se fueron, Justo Fuentes me tendió la mano amistosamente: «Ha sido una noche muy agradable», dijo.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Me debes un beso —le dije.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Al día siguiente, Paco volvió a informarme: «Lo han detenido por tráfico de divisas.» Era difícil imaginar a Luis Trigo (con su cogote de infeliz) envuelto en un asunto de aquel calibre: «No puedo creerlo —le dije a Paco—, esta vez tus noticias son demasiado inverosímiles.» Paco insistió: «Al tiempo, Carlos; yo nunca me equivoco.» Era verdad: Paco era de los que lo sabían todo y lo adivinaban todo. Vivía para eso y difícilmente podía fallar. Mucho antes de que las noticias se
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Se volvió hacia mí: me dijo que había rogado para que Dios me ayudara.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Ni codicia —dijo ella—. Lo malo de la ambición es eso, Carlos: la codicia.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Al parecer, te has convertido en personaje —dijo ella.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Me lo dijo sonriendo, echando a broma la frase.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— No era mi intención herirte —le dije.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Lo celebro —dijo bajando la cabeza—. Eso lo arregla todo. La necesidad es un lazo fuerte. También yo necesito a Raimundo.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Lo dijo casi con orgullo, como si el nacimiento de aquella criatura (que más tarde tanto habría de pesarle) fuera la razón suprema de su matrimonio.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Voy a dejarte —me dijo—. Imagino que esperas otra compañera de mesa.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Se agarró a mis brazos tambaleándose: «Ha ocurrido algo horrible», dijo.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Ahora Serena es libre —dijo Victoria.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Fue Isabel Calzado la que me lo dijo: «Cáncer de estómago.»
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Todos lo sabíamos —dijo Victoria.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	— Ahora todo cambiará —le dije—. Te pondré piso en Barcelona. Ya nada te retiene en Madrid.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Cuando llegué a Barcelona, Alicia me recibió sonriendo. Era una sonrisa enigmática, entre siniestra y alegre. Me dijo que su padre estaba mucho mejor y que su madre lo había celebrado dedicándole una de sus atroces poesías.
