BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Condujo a gran velocidad, sorteando los vehículos que parecían no tener ninguna prisa por llegar a sus destinos. Algunos conductores, con rostro fatigado, le abroncaron con el claxon de su coche. A todos les respondió con insultos soeces. Salió del centro de la ciudad y se encaminó hacia la autopista de Barcelona. Dobló a la izquierda y se internó en una barriada de lujosos edificios, junto al Paseo al Mar. En la esquina estaba el bar Pigmalión. Aminoró la marcha y escudriñó con la mirada todos los portales
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Serafín no respondió. Entreabrió ligeramente los ojos y esbozó una sonrisa agradecida.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Gracias —respondió—. Bueno, hoy póngame sólo un café con leche.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Déjalo, eso es barato —respondió Maica—
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— De acuerdo —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Cualquiera haría lo mismo —respondió Antonio, halagado.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Lo he guardado en ese cajón —respondió él, señalando el mueble-bar de la salita.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Sí —respondió prestamente Antonio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No, no hace falta —respondió el hombre—. No traigas nada. Veré la forma de solucionar el caso, con lo que tenemos.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Es mi mujer —le respondió con firmeza, mirándole a los ojos. Una garra oscura le atenazaba la garganta. Allí sentado, frente a la mesa escritorio del director, se sintió incómodo y solo.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No —respondió Maica—. ¿Por qué va a llover? Vaya colocón de mierda que llevas.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Una oleada de calor le subió, culebreando, por todo el cuerpo. Sin embargo, reaccionó rápidamente y respondió al desconocido:
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	No le respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Nada —respondió—. Lo de siempre.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Me refería a las mamonas —respondió—. Hay mucha mamona suelta por ahí, que por menos de nada dan el soplo a la pasma.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Que yo sepa, no —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Chocolate, como todo el mundo —respondió resuelta. Luego, reflexionó sobre la expresión que había utilizado, y explicó—: Bueno, hachís. Después vino la heroína.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Sí —respondió Maica, ya que su unión con Antonio, a todos los efectos, se podía considerar como matrimonio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Ya lo verás —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Lo de siempre —respondió Maica.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— ¿Al Melenas? imposible —respondió Antonio—. Ése es un cagao. Antes de ponerle las manillas ya lo ha largado todo.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Oye, Califa, a éstas hay que atarlas corto —respondió Rafael—. Que una cosa es que se hagan a quien quieran en el trabajo y otra que se den gusto con un mangui de por ahí. El trabajo es el trabajo, pero lo otro...
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Tú también —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No me gusta —respondió aburrida.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Me parece que sí —respondió ella, imaginando que los necesitaba para limpiar de impurezas la heroína.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— ¡Ya vas saliendo de la madriguera! —le respondió el otro. a través del teléfono se advertía que estaba desconcertado.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Notó alivio. La habían cubierto con una manta y la temperatura allí dentro era muy agradable. Se le cerraban los ojos, cuando escuchó a uno de los policías hablar por la emisora de radio. Una voz reposada respondió que iba a acudir otro coche a fin de dar una batida por la zona. Seguían hablando, pero su conversación cada vez iba quedando más distante.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No, gracias —respondió—. Mañana se lo explico yo. No quiero que se asusten mis padres.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No —respondió Maica.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Maica no respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Buenos días —le respondió—. Tenga cuidado, no vaya a resbalar.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Sí —le respondió él—. Voy a dar una vuelta por ahí. Ya lo tengo todo claro.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Cuando bajaban a pie por la escalera se cruzaron con un empleado de la compañía del gas, que jadeaba de forma ostensible. La mujer respondió de manera refleja al saludo del hombre.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Adelante X-2. Cambio —le respondieron.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Buena —respondió Maica.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No me molesta y ella lo sabe —respondió enojado—. Lo que pasa es que cada uno es como es. Y ahora me ha cogido así, hecho cisco con esta historia.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Para ti, sesenta boniatos —respondió Julio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Bien —respondió—. Pare ahí mismo.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Ya me iba hacia dentro —respondió—. Parece que va a llover en serio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No lo sé aún —respondió—. Estoy esperando comunicar con el abogado. —Antonio dio media vuelta y se encaminó hacia el otro extremo, donde estaba la puerta del patio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— ¡Cállate! —le respondió éste, en voz baja, pero tajante.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Con vosotros, no —respondió simulando talante ofendido—. Eso es para la basca de aquí. Hay que ganarse la vida...
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Pues es lo más seguro —respondió Valentín.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Ni se sabe —respondió Antonio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Calcula —respondió ufano—. Fijo, no te lo puedo decir. Pero no hay nadie que me gane si yo quiero trabajar, eso tú lo sabes. Lo que pasa es que últimamente no compensa. Se gana más pasta con el chocolate y el caballo que con los topes. Y además, más  seguro. Si no
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Tampoco lo niego —respondió Antonio—. Pero mira, yo me he hecho lo más difícil. Hay que echarle valor para hacerse cinco pisos en la misma finca. Porque si te cazan en el último, te los comes todos. Yo siempre me iba dejando las puertas abiertas y lo que cogía lo escondía, por si venía
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Yo no sirvo para chivato, don Rafael —respondió—. Usted lo sabe.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No —respondió—. Pero me entero rápido de las cosas.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Si todo funciona, esta tarde recogeremos cinco raciones extra —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Media libra la ración —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Eso dicen —respondió—. A lo mejor es verdad, pero aquí eso da igual.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Vive con un menda —respondió indiferente.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Primarios —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— A veces, como todo el mundo —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Calcula —respondió Antonio—. Un sermoncito y a paseo.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— De eso, nada —respondió el Gafe—. El mariconeo les va cantidad.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Antonio Chacón Murillo —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No lo sé, don Alberto —respondió—. El Canijo estaba muy zumbao. No hablaba con casi nadie. Yo creo que le dio la vena y se quitó de en medio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— ¿Qué va a pasar? —respondió la madre—. Lo llevaba el niño en el pantalón. A saber de dónde lo habrá sacado.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	El Bobadilla no respondió, entregado a su tarea de afilar el mango de la cuchara.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Fijo —respondió Valentín—. El Huesos sabe lo que lleva entre manos. Ya hace tiempo que le toca la pasta. El menda tiene que haber sido bujarrón, porque se lo monta que no veas. Si alguna tía le da morbo, igual se va con ella. Pero lo que le mola es el mariconeo.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Algo se podrá ligar —respondió Antonio, mirando a su alrededor—. De priba y de chocolate.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Qué va, qué va —respondió Serafín, confuso por el comentario de su amigo.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Bien —le respondió—. Pase al fondo del patio y espere allí, donde está aquel grupo —y señaló una masa heterogénea de personas en actitud de paciente espera.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Sí, señor —respondió éste, indicando a la mujer que le siguiera. El funcionario le retuvo, para advertirle:
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Qué va —respondió Antonio—. Los permisos de una semana los dan con cuentagotas, y siempre a los mismos. A nosotros nos tienen por reboleras y de permiso ni soñarlo.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Aún queda algo de tiempo —respondió, tras consultar su reloj—. ¿Cómo va todo por ahí?
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Catorce billetes —respondió con los dientes apretados.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No tienen ni media hostia, y me cago en sus muertos —respondió el Sevillano.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No —respondió el Chino—. Porque se darían cuenta. En la partida el que dirige la cosa es el Bobadilla. Y no pierde ojo a los dados. El Gafe y ese mal encarado, el Califa, controlan al personal. Puedo cogerles cuando hagan el cambiazo.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Uno que llaman el Ladillas —respondió el Chino—. Un ficha de cuidado.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— El sábado por la noche —le respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Yo ahora estoy puesto —respondió Paco el Basura.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— El menda de las puñaladas —respondió—. Le ha dado el telele, esquizofrénico perdido. Entre varios verdes no podían hacerse con él.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Se ha abierto por ahí —respondió el Chino.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Eso estaba claro —respondió el Sevillano.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Nada —respondió—. Que no es mala idea esa de la trampilla de la cocina...
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Preparando el terreno —respondió. Hoy le toca a don Eladio y ése es de cuidado.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— A la próxima tirada —respondió firme, percatándose del reto.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Yo —respondió el Sevillano, tirando al suelo el dinero.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Aceptado —respondió, preparando los dados.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Uno que tiene amigos —respondió, quitándole importancia. Le entregó dos paquetes de cigarrillos y cinco mil pesetas.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Emilio —respondió aquél, guardándose el dinero.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	La mujer no respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— ¡Salir de ese agujero! —respondió con rabia.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Ya era hora —respondió.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	El otro no respondió. Supuso que se había dormido o quizá no le oía. De cualquier modo, agradeció el silencio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Fue todo por el aire —respondió el Gafe.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Un buen bocado, sí señor —respondió el Huesos. Gesticuló con sus manos, significando que poseía abundantes pechos—. Un poco carera, pero se podrá arreglar.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— No lo he visto —respondió Antonio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Ni todos los años —respondió éste.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	El funcionario estaba leyendo un libro y respondió sin levantar la vista. Era muy joven y la palidez del rostro le daba una apariencia de hombre estudioso.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Desde que no me hace nada por la nariz —respondió Antonio.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Casi las diez —respondió él.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— Lo mismo que tú —respondió el comisario Crespo—. Han ido a por él.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	— En eso estamos —respondió Daniel—. Pero ya sabes cómo es esa gente. Mienten igual que hablan, sobre todo si necesitan pedir árnica.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	No respondió.
